Lines,Lon,VehicleNumber,Time,Lat
122,20.9059517,1544,2024-02-13 19:28:48,52.2284433
123,21.043853,1545,2024-02-13 19:28:51,52.249213
122,20.987165,1546,2024-02-13 19:28:52,52.278978
181,20.951229,1548,2024-02-13 19:28:52,52.281583
123,21.063328,1549,2024-02-13 19:28:40,52.228358
122,20.9558417,1550,2024-02-13 19:28:45,52.2612733
338,21.046736,1551,2024-02-13 17:53:28,52.263979
181,20.909235,1552,2024-02-13 19:28:44,52.307735
122,20.900375,1553,2024-02-13 19:28:54,52.227885
178,21.045108,1554,2024-02-13 17:31:15,52.265131
123,21.04722,1555,2024-02-13 19:28:54,52.2636367
169,21.043021,1800,2024-02-13 19:28:47,52.2762818
212,21.0474926,1801,2024-02-13 16:09:14,52.2644918
338,21.0482988,1802,2024-02-13 18:44:05,52.2640465
118,21.0443381,1803,2024-02-13 13:34:11,52.264707
118,21.0152285,1804,2024-02-13 19:28:54,52.2168378
156,21.0639116,1805,2024-02-13 19:28:45,52.26201
303,21.0449318,1806,2024-02-13 18:35:01,52.2646331
170,21.093756,1807,2024-02-13 19:28:39,52.271065
126,20.9634108,1808,2024-02-13 19:28:53,52.3176696
106,21.047048,1809,2024-02-13 19:28:47,52.2638396
169,21.0547015,1810,2024-02-13 19:28:52,52.253735
166,21.0410071,1811,2024-02-13 19:28:54,52.1703636
166,21.0289243,1812,2024-02-13 19:28:48,52.2566768
197,20.945911,1813,2024-02-13 19:28:40,52.239449
126,21.0336171,1814,2024-02-13 19:28:52,52.2886191
197,21.0462598,1815,2024-02-13 17:55:02,52.2639233
169,21.0515528,1816,2024-02-13 19:28:51,52.2918696
170,21.0807443,1817,2024-02-13 19:28:54,52.2775011
170,21.0816651,1818,2024-02-13 19:28:48,52.2713381
166,21.0447578,1819,2024-02-13 17:08:09,52.264753
115,21.1685375,1830,2024-02-13 19:28:53,52.2048806
156,21.0077418,1833,2024-02-13 19:28:52,52.2922236
115,21.242091,1835,2024-02-13 19:28:53,52.169898
173,21.0657188,1838,2024-02-13 19:28:52,52.252102
156,20.9491985,1839,2024-02-13 19:28:51,52.281682
730,21.3281706,1840,2024-02-13 19:28:53,52.1891546
173,21.1490071,1842,2024-02-13 19:28:51,52.2384668
183,21.123879,1843,2024-02-13 19:28:50,52.2357381
170,21.0219276,1844,2024-02-13 19:28:50,52.2622983
115,21.1703228,1845,2024-02-13 19:28:47,52.2770673
170,21.0387733,1846,2024-02-13 19:28:46,52.2527531
173,21.1158851,1848,2024-02-13 10:50:16,52.2333001
173,21.1677708,1849,2024-02-13 19:28:48,52.2422278
115,21.1738638,1851,2024-02-13 19:28:49,52.2066716
