Lines,Lon,VehicleNumber,Time,Lat
203,20.9283981,9229,2024-02-13 20:09:28,52.2911311
203,20.9284423,9229,2024-02-13 19:29:39,52.2910705
203,20.9230616,9229,2024-02-13 19:42:22,52.2770301
203,20.9231135,9229,2024-02-13 19:42:12,52.2771186
203,20.9283189,9229,2024-02-13 19:24:38,52.2910568
203,20.9315253,9229,2024-02-13 20:57:17,52.289763
203,20.9284188,9229,2024-02-13 20:51:15,52.2910005
203,20.9291206,9229,2024-02-13 20:35:00,52.2851005
203,20.9307705,9229,2024-02-13 19:20:40,52.2916748
203,20.9045546,9229,2024-02-13 20:27:15,52.2747486
203,20.9319326,9229,2024-02-13 20:18:28,52.287467
203,20.9283478,9229,2024-02-13 19:25:27,52.2909675
203,20.917603,9229,2024-02-13 20:30:19,52.2744586
203,20.9238286,9229,2024-02-13 20:33:06,52.280699
203,20.9283631,9229,2024-02-13 19:32:50,52.2910126
203,20.9167623,9229,2024-02-13 20:30:07,52.2740873
203,20.928466,9229,2024-02-13 20:05:38,52.291142
203,20.9230721,9229,2024-02-13 19:41:33,52.2793511
203,20.9284211,9229,2024-02-13 20:43:34,52.2910698
203,20.9285203,9229,2024-02-13 20:05:01,52.2911358
203,20.9283985,9229,2024-02-13 20:07:03,52.2911231
203,20.9283781,9229,2024-02-13 20:11:24,52.2910066
203,20.9283843,9229,2024-02-13 19:26:00,52.2910038
203,20.9298738,9229,2024-02-13 19:38:33,52.2857788
203,20.904539,9229,2024-02-13 19:47:35,52.2747565
203,20.9283331,9229,2024-02-13 19:30:21,52.2910548
203,20.9283051,9229,2024-02-13 19:31:08,52.2910345
203,20.9283836,9229,2024-02-13 20:51:48,52.2910123
203,20.928387,9229,2024-02-13 20:13:39,52.2910658
203,20.9283621,9229,2024-02-13 20:03:02,52.2911376
203,20.9333685,9229,2024-02-13 20:36:11,52.2885806
203,20.9283883,9229,2024-02-13 19:25:49,52.29101
203,20.9284558,9229,2024-02-13 20:45:18,52.2910465
203,20.915992,9229,2024-02-13 20:23:22,52.27378
203,20.9283936,9229,2024-02-13 20:54:49,52.2910723
203,20.9284591,9229,2024-02-13 20:51:03,52.2910353
203,20.9310575,9229,2024-02-13 20:16:41,52.2900275
203,20.928406,9229,2024-02-13 20:13:04,52.291113
203,20.9284341,9229,2024-02-13 19:34:21,52.2910651
203,20.9114813,9229,2024-02-13 20:24:27,52.2731556
203,20.929344,9229,2024-02-13 20:15:29,52.2907838
203,20.9052888,9229,2024-02-13 19:45:35,52.2745593
203,20.9302135,9229,2024-02-13 20:00:43,52.292536
203,20.9202338,9229,2024-02-13 19:50:53,52.2756986
203,20.9283565,9229,2024-02-13 20:01:50,52.2912058
203,20.928408,9229,2024-02-13 20:10:36,52.2910866
203,20.9284053,9229,2024-02-13 20:12:10,52.2910285
203,20.928393,9229,2024-02-13 20:03:46,52.2911261
203,20.9311425,9229,2024-02-13 20:56:56,52.2899093
203,20.928452,9229,2024-02-13 20:50:52,52.2910498
203,20.9294024,9229,2024-02-13 20:16:13,52.2907878
203,20.9307728,9229,2024-02-13 19:20:29,52.2916763
203,20.9284868,9229,2024-02-13 20:05:27,52.2911293
203,20.902795,9229,2024-02-13 20:26:19,52.275144
203,20.9085728,9229,2024-02-13 20:28:43,52.2738015
203,20.9332713,9229,2024-02-13 20:17:56,52.2886255
203,20.9284391,9229,2024-02-13 20:52:55,52.291053
203,20.9328654,9229,2024-02-13 20:57:56,52.2883275
203,20.9273085,9229,2024-02-13 20:19:27,52.2837401
203,20.9283586,9229,2024-02-13 20:13:21,52.2911061
203,20.9310033,9229,2024-02-13 19:36:21,52.2900208
203,20.9030928,9229,2024-02-13 19:46:39,52.2750563
203,20.9283931,9229,2024-02-13 20:55:00,52.291084
203,20.9264708,9229,2024-02-13 20:19:48,52.2831686
203,20.9284538,9229,2024-02-13 20:47:00,52.2910383
203,20.9283975,9229,2024-02-13 19:35:04,52.2911148
