Lines,Lon,VehicleNumber,Time,Lat
112,20.8749026,9904,2024-02-13 11:17:34,52.2792999
112,20.874231,9904,2024-02-13 20:57:17,52.278992
112,20.87425,9904,2024-02-13 20:51:06,52.279018
112,20.874218,9904,2024-02-13 20:51:51,52.279003
112,20.874233,9904,2024-02-13 20:54:51,52.278996
112,20.87425,9904,2024-02-13 20:51:01,52.279015
112,20.874228,9904,2024-02-13 20:56:57,52.278992
112,20.87426,9904,2024-02-13 20:50:51,52.279011
112,20.874207,9904,2024-02-13 20:52:56,52.279011
112,20.874226,9904,2024-02-13 20:58:18,52.279026
112,20.874247,9904,2024-02-13 20:55:26,52.279003
112,20.874237,9904,2024-02-13 20:53:51,52.278996
112,20.874237,9904,2024-02-13 20:55:01,52.278999
112,20.873848,9904,2024-02-13 20:48:17,52.279041
112,20.874231,9904,2024-02-13 20:54:11,52.278988
112,20.87392,9904,2024-02-13 20:48:52,52.27906
112,20.874237,9904,2024-02-13 20:54:26,52.278992
112,20.874247,9904,2024-02-13 20:55:36,52.279007
112,20.874218,9904,2024-02-13 20:53:31,52.279011
112,20.87421,9904,2024-02-13 20:53:06,52.279011
112,20.874264,9904,2024-02-13 20:50:41,52.279007
112,20.874241,9904,2024-02-13 20:50:06,52.278992
112,20.873907,9904,2024-02-13 20:48:36,52.279068
112,20.874228,9904,2024-02-13 20:51:36,52.279018
112,20.874239,9904,2024-02-13 20:56:32,52.278965
112,20.874235,9904,2024-02-13 20:49:56,52.279003
112,20.874229,9904,2024-02-13 20:49:36,52.279011
112,20.874212,9904,2024-02-13 20:53:16,52.279015
112,20.874205,9904,2024-02-13 20:52:31,52.279007
112,20.874233,9904,2024-02-13 20:54:36,52.278992
112,20.874226,9904,2024-02-13 20:58:01,52.279022
112,20.874207,9904,2024-02-13 20:52:46,52.279011
112,20.87422,9904,2024-02-13 20:58:38,52.27903
112,20.874207,9904,2024-02-13 20:49:11,52.279057
112,20.87425,9904,2024-02-13 20:55:56,52.279007
112,20.873819,9904,2024-02-13 20:48:06,52.279037
112,20.874239,9904,2024-02-13 20:57:33,52.279003
112,20.874224,9904,2024-02-13 20:53:41,52.279015
112,20.873707,9904,2024-02-13 20:47:54,52.279114
112,20.874243,9904,2024-02-13 20:56:12,52.278999
112,20.874226,9904,2024-02-13 20:57:07,52.278992
112,20.87421,9904,2024-02-13 20:49:14,52.279053
112,20.874243,9904,2024-02-13 20:56:22,52.278957
112,20.874075,9904,2024-02-13 20:49:01,52.279072
112,20.874228,9904,2024-02-13 20:56:42,52.27898
112,20.874249,9904,2024-02-13 20:50:21,52.278999
112,20.874233,9904,2024-02-13 20:54:00,52.278996
112,20.874212,9904,2024-02-13 20:52:01,52.279007
112,20.874237,9904,2024-02-13 20:55:11,52.279003
112,20.873596,9904,2024-02-13 20:48:27,52.279171
112,20.87425,9904,2024-02-13 20:55:46,52.279007
