Lines,Lon,VehicleNumber,Time,Lat
739,21.049879,9331,2024-02-13 20:09:29,52.089893
739,21.018332,9331,2024-02-13 19:29:39,52.10902
739,21.053612,9331,2024-02-13 19:42:19,52.100216
739,21.053604,9331,2024-02-13 19:42:10,52.100235
739,21.017834,9331,2024-02-13 19:24:43,52.127056
727,21.023823,9331,2024-02-13 20:57:21,52.180035
727,21.023785,9331,2024-02-13 20:51:13,52.180004
739,21.017691,9331,2024-02-13 20:34:56,52.157753
739,21.017481,9331,2024-02-13 19:20:40,52.143116
739,21.018251,9331,2024-02-13 20:27:14,52.126308
739,21.03021,9331,2024-02-13 20:18:31,52.096462
739,21.017937,9331,2024-02-13 19:25:26,52.125172
739,21.017897,9331,2024-02-13 20:30:17,52.142048
739,21.017876,9331,2024-02-13 20:33:04,52.152195
739,21.018873,9331,2024-02-13 19:33:12,52.097923
739,21.017982,9331,2024-02-13 20:30:06,52.14101
739,21.0431,9331,2024-02-13 20:05:38,52.083557
739,21.051628,9331,2024-02-13 19:41:29,52.101902
727,21.023796,9331,2024-02-13 20:43:34,52.180019
739,21.04163,9331,2024-02-13 20:05:03,52.082169
739,21.045055,9331,2024-02-13 20:07:05,52.085293
739,21.052507,9331,2024-02-13 20:11:23,52.095394
739,21.017941,9331,2024-02-13 19:26:01,52.123814
739,21.040897,9331,2024-02-13 19:39:02,52.096581
739,21.043278,9331,2024-02-13 19:47:33,52.083786
739,21.018471,9331,2024-02-13 19:30:43,52.10413
739,21.01865,9331,2024-02-13 19:31:09,52.101212
727,21.023792,9331,2024-02-13 20:51:48,52.180008
739,21.050194,9331,2024-02-13 20:13:41,52.102486
739,21.039669,9331,2024-02-13 20:03:02,52.08054
739,21.01911,9331,2024-02-13 20:36:08,52.17033
739,21.017956,9331,2024-02-13 19:25:51,52.124687
727,21.023809,9331,2024-02-13 20:45:18,52.180027
739,21.018709,9331,2024-02-13 20:23:20,52.107357
727,21.023804,9331,2024-02-13 20:54:50,52.180016
727,21.023796,9331,2024-02-13 20:51:03,52.180008
739,21.038929,9331,2024-02-13 20:16:37,52.094902
739,21.052525,9331,2024-02-13 20:13:05,52.10112
739,21.023708,9331,2024-02-13 19:34:18,52.099384
739,21.018587,9331,2024-02-13 20:24:24,52.11269
739,21.043062,9331,2024-02-13 20:15:28,52.098255
739,21.049265,9331,2024-02-13 19:45:36,52.089428
739,21.039675,9331,2024-02-13 20:01:20,52.08054
739,21.039673,9331,2024-02-13 19:50:52,52.080574
739,21.039679,9331,2024-02-13 20:01:55,52.080544
739,21.051367,9331,2024-02-13 20:10:39,52.093395
739,21.053431,9331,2024-02-13 20:12:09,52.099667
739,21.039679,9331,2024-02-13 20:03:44,52.08054
727,21.023821,9331,2024-02-13 20:57:00,52.180038
727,21.023808,9331,2024-02-13 20:50:53,52.180016
739,21.040396,9331,2024-02-13 20:16:15,52.096138
739,21.017509,9331,2024-02-13 19:20:30,52.14357
739,21.04257,9331,2024-02-13 20:05:23,52.083073
739,21.018398,9331,2024-02-13 20:26:20,52.122829
739,21.018059,9331,2024-02-13 20:28:48,52.133865
739,21.033667,9331,2024-02-13 20:17:55,52.094032
727,21.023815,9331,2024-02-13 20:52:56,52.180016
727,21.023832,9331,2024-02-13 20:58:17,52.180035
739,21.025663,9331,2024-02-13 20:19:28,52.09914
739,21.051895,9331,2024-02-13 20:13:15,52.101666
739,21.032785,9331,2024-02-13 19:36:23,52.094627
739,21.045143,9331,2024-02-13 19:46:32,52.085541
727,21.023827,9331,2024-02-13 20:55:26,52.180031
739,21.021963,9331,2024-02-13 20:19:48,52.098866
727,21.0238,9331,2024-02-13 20:46:56,52.180023
739,21.027018,9331,2024-02-13 19:35:06,52.098438
739,21.045048,9331,2024-02-13 20:07:37,52.085297
739,21.04781,9331,2024-02-13 20:09:08,52.087952
739,21.019285,9331,2024-02-13 20:20:56,52.098099
739,21.053118,9331,2024-02-13 19:43:09,52.09729
739,21.017946,9331,2024-02-13 19:26:24,52.122509
739,21.039659,9331,2024-02-13 19:48:18,52.080589
727,21.023806,9331,2024-02-13 20:43:08,52.180019
739,21.043457,9331,2024-02-13 20:05:48,52.083843
739,21.01819,9331,2024-02-13 20:29:29,52.139393
727,21.02379,9331,2024-02-13 20:53:53,52.180008
739,21.039671,9331,2024-02-13 19:50:26,52.080582
739,21.040018,9331,2024-02-13 19:48:09,52.080887
739,21.050882,9331,2024-02-13 19:44:28,52.092087
727,21.023798,9331,2024-02-13 20:47:41,52.180035
739,21.039673,9331,2024-02-13 19:51:22,52.080551
739,21.044607,9331,2024-02-13 19:46:50,52.085087
739,21.018921,9331,2024-02-13 20:21:54,52.101353
739,21.04458,9331,2024-02-13 19:39:47,52.099365
739,21.018063,9331,2024-02-13 19:26:57,52.120666
739,21.044172,9331,2024-02-13 19:47:13,52.084621
739,21.018181,9331,2024-02-13 20:27:52,52.128929
727,21.023819,9331,2024-02-13 20:55:00,52.180023
739,21.01841,9331,2024-02-13 20:25:32,52.121349
739,21.018593,9331,2024-02-13 19:30:54,52.10302
739,21.023462,9331,2024-02-13 20:39:25,52.180115
739,21.018236,9331,2024-02-13 19:29:14,52.110806
739,21.044727,9331,2024-02-13 20:06:32,52.08503
739,21.053198,9331,2024-02-13 20:11:54,52.098328
739,21.045666,9331,2024-02-13 19:46:27,52.086033
739,21.042612,9331,2024-02-13 19:39:22,52.09795
727,21.023802,9331,2024-02-13 20:48:18,52.180035
739,21.031515,9331,2024-02-13 20:18:21,52.095554
727,21.023788,9331,2024-02-13 20:54:14,52.180004
739,21.03429,9331,2024-02-13 19:36:55,52.093628
739,21.017309,9331,2024-02-13 19:21:33,52.139164
739,21.018316,9331,2024-02-13 19:29:29,52.109959
727,21.0238,9331,2024-02-13 20:48:49,52.180016
727,21.023838,9331,2024-02-13 20:41:20,52.180035
739,21.039667,9331,2024-02-13 19:51:59,52.080563
727,21.023796,9331,2024-02-13 20:54:29,52.18
727,21.023834,9331,2024-02-13 20:55:37,52.180031
739,21.051725,9331,2024-02-13 19:44:03,52.094566
739,21.017427,9331,2024-02-13 19:21:49,52.138451
727,21.02379,9331,2024-02-13 20:43:45,52.180019
739,21.048944,9331,2024-02-13 19:45:51,52.089169
727,21.023792,9331,2024-02-13 20:53:27,52.180012
739,21.039675,9331,2024-02-13 19:48:54,52.080578
739,21.050535,9331,2024-02-13 19:45:15,52.090862
739,21.039625,9331,2024-02-13 19:57:50,52.080574
727,21.023802,9331,2024-02-13 20:53:12,52.180016
739,21.01869,9331,2024-02-13 20:23:45,52.110306
739,21.027565,9331,2024-02-13 19:35:27,52.098125
739,21.02383,9331,2024-02-13 20:40:20,52.180035
739,21.017868,9331,2024-02-13 19:24:19,52.127651
727,21.023819,9331,2024-02-13 20:50:43,52.180019
739,21.01873,9331,2024-02-13 20:22:49,52.105713
739,21.052904,9331,2024-02-13 20:11:33,52.096348
727,21.023861,9331,2024-02-13 20:42:06,52.180058
739,21.050827,9331,2024-02-13 20:10:02,52.091507
739,21.019276,9331,2024-02-13 20:20:31,52.09811
739,21.018038,9331,2024-02-13 19:26:47,52.121689
727,21.023798,9331,2024-02-13 20:50:07,52.180019
739,21.039684,9331,2024-02-13 20:04:17,52.080532
739,21.039646,9331,2024-02-13 19:59:23,52.08057
727,21.023798,9331,2024-02-13 20:46:35,52.180019
739,21.018,9331,2024-02-13 20:29:09,52.136444
739,21.01869,9331,2024-02-13 20:24:07,52.111835
739,21.017876,9331,2024-02-13 20:33:35,52.152431
727,21.023798,9331,2024-02-13 20:48:39,52.180019
727,21.023781,9331,2024-02-13 20:51:39,52.18
739,21.017544,9331,2024-02-13 19:21:03,52.142521
739,21.045046,9331,2024-02-13 20:07:47,52.085297
727,21.023811,9331,2024-02-13 20:42:37,52.180023
739,21.039686,9331,2024-02-13 20:02:16,52.080547
739,21.01836,9331,2024-02-13 19:29:49,52.107895
739,21.039621,9331,2024-02-13 19:58:35,52.080551
739,21.039629,9331,2024-02-13 19:58:46,52.080555
739,21.018393,9331,2024-02-13 20:26:30,52.123333
727,21.023815,9331,2024-02-13 20:45:38,52.180023
739,21.039688,9331,2024-02-13 20:02:06,52.080547
739,21.050783,9331,2024-02-13 19:44:35,52.091866
739,21.045052,9331,2024-02-13 20:08:03,52.085289
739,21.017639,9331,2024-02-13 20:35:11,52.160202
739,21.021479,9331,2024-02-13 19:33:59,52.098637
739,21.048182,9331,2024-02-13 20:14:00,52.101246
739,21.017857,9331,2024-02-13 20:30:26,52.142941
739,21.039682,9331,2024-02-13 20:03:54,52.08054
727,21.023821,9331,2024-02-13 20:45:28,52.180027
739,21.051373,9331,2024-02-13 20:10:25,52.093193
727,21.023821,9331,2024-02-13 20:56:34,52.180027
739,21.017479,9331,2024-02-13 19:20:53,52.143078
739,21.017746,9331,2024-02-13 20:34:45,52.156216
739,21.018486,9331,2024-02-13 20:24:56,52.116554
739,21.049076,9331,2024-02-13 20:13:52,52.101795
727,21.023851,9331,2024-02-13 20:42:16,52.18005
727,21.0238,9331,2024-02-13 20:49:57,52.180016
739,21.046976,9331,2024-02-13 20:14:12,52.100586
739,21.017942,9331,2024-02-13 19:26:11,52.122841
739,21.017895,9331,2024-02-13 20:34:35,52.155087
739,21.053665,9331,2024-02-13 20:12:20,52.100307
739,21.041666,9331,2024-02-13 20:15:54,52.097179
739,21.017399,9331,2024-02-13 19:21:23,52.140438
739,21.018122,9331,2024-02-13 20:28:13,52.131336
