Lines,Lon,VehicleNumber,Time,Lat
104,21.031128,9074,2024-02-13 20:09:31,52.293518
104,21.035183,9074,2024-02-13 19:29:36,52.307632
104,21.033287,9074,2024-02-13 19:42:20,52.33485
104,21.033278,9074,2024-02-13 19:42:03,52.33485
104,21.033167,9074,2024-02-13 19:24:40,52.297985
104,21.033354,9074,2024-02-13 20:57:21,52.334835
104,21.033302,9074,2024-02-13 20:51:14,52.334774
104,21.038864,9074,2024-02-13 20:34:56,52.312225
104,21.029091,9074,2024-02-13 19:20:39,52.293514
104,21.032558,9074,2024-02-13 20:27:16,52.293713
104,21.030907,9074,2024-02-13 20:18:30,52.293533
104,21.032787,9074,2024-02-13 19:25:26,52.299168
104,21.03076,9074,2024-02-13 20:30:11,52.30069
104,21.034786,9074,2024-02-13 20:33:07,52.307518
104,21.032478,9074,2024-02-13 19:33:13,52.31789
104,21.031172,9074,2024-02-13 20:30:07,52.300789
104,21.03315,9074,2024-02-13 20:05:32,52.297813
104,21.033251,9074,2024-02-13 19:41:30,52.334862
104,21.033379,9074,2024-02-13 20:43:35,52.334808
104,21.031599,9074,2024-02-13 20:05:02,52.300125
104,21.031151,9074,2024-02-13 20:07:06,52.293491
104,21.030907,9074,2024-02-13 20:11:24,52.293552
104,21.031897,9074,2024-02-13 19:26:02,52.300369
104,21.033274,9074,2024-02-13 19:38:59,52.334873
104,21.033316,9074,2024-02-13 19:47:35,52.334839
104,21.039909,9074,2024-02-13 19:30:44,52.309654
104,21.03931,9074,2024-02-13 19:31:09,52.311184
104,21.033348,9074,2024-02-13 20:51:49,52.334789
104,21.030893,9074,2024-02-13 20:13:40,52.293556
104,21.029797,9074,2024-02-13 20:02:54,52.306576
104,21.037046,9074,2024-02-13 20:36:10,52.316895
104,21.031912,9074,2024-02-13 19:25:50,52.300365
104,21.033352,9074,2024-02-13 20:45:15,52.334808
104,21.030945,9074,2024-02-13 20:23:24,52.293503
104,21.03336,9074,2024-02-13 20:54:50,52.334827
104,21.033297,9074,2024-02-13 20:51:04,52.334763
104,21.030926,9074,2024-02-13 20:16:38,52.29353
104,21.030888,9074,2024-02-13 20:13:07,52.293564
104,21.032467,9074,2024-02-13 19:34:21,52.321648
104,21.030935,9074,2024-02-13 20:24:29,52.293518
104,21.03093,9074,2024-02-13 20:15:31,52.293556
104,21.033295,9074,2024-02-13 19:45:35,52.334843
104,21.037102,9074,2024-02-13 20:01:21,52.307831
104,21.033316,9074,2024-02-13 19:50:50,52.334808
104,21.033468,9074,2024-02-13 20:01:53,52.307381
104,21.031105,9074,2024-02-13 20:10:36,52.293518
104,21.030905,9074,2024-02-13 20:12:06,52.293571
104,21.02984,9074,2024-02-13 20:03:43,52.302814
104,21.033352,9074,2024-02-13 20:56:56,52.334808
104,21.033298,9074,2024-02-13 20:50:54,52.334759
104,21.030926,9074,2024-02-13 20:16:15,52.293537
104,21.029169,9074,2024-02-13 19:20:29,52.293625
104,21.032959,9074,2024-02-13 20:05:27,52.298336
104,21.031975,9074,2024-02-13 20:26:18,52.293293
104,21.033072,9074,2024-02-13 20:28:48,52.29739
104,21.030924,9074,2024-02-13 20:17:58,52.293522
104,21.033348,9074,2024-02-13 20:52:59,52.334812
104,21.033373,9074,2024-02-13 20:58:15,52.33482
104,21.03093,9074,2024-02-13 20:19:30,52.293556
104,21.030893,9074,2024-02-13 20:13:16,52.293564
104,21.032711,9074,2024-02-13 19:36:24,52.333027
104,21.033278,9074,2024-02-13 19:46:35,52.334846
104,21.033381,9074,2024-02-13 20:55:25,52.334846
104,21.030916,9074,2024-02-13 20:19:50,52.293541
104,21.03331,9074,2024-02-13 20:47:00,52.334789
104,21.031887,9074,2024-02-13 19:35:05,52.325386
104,21.031147,9074,2024-02-13 20:07:39,52.293503
104,21.03113,9074,2024-02-13 20:09:10,52.293518
104,21.030888,9074,2024-02-13 20:20:57,52.29353
104,21.033274,9074,2024-02-13 19:43:05,52.33485
104,21.030628,9074,2024-02-13 19:26:22,52.300697
104,21.033335,9074,2024-02-13 19:48:20,52.334812
104,21.033358,9074,2024-02-13 20:43:10,52.334812
104,21.03293,9074,2024-02-13 20:05:47,52.296352
104,21.032539,9074,2024-02-13 20:29:32,52.299629
104,21.033333,9074,2024-02-13 20:53:50,52.33482
104,21.033304,9074,2024-02-13 19:50:25,52.334831
104,21.033339,9074,2024-02-13 19:48:10,52.334824
104,21.033266,9074,2024-02-13 19:44:25,52.334858
104,21.033325,9074,2024-02-13 20:47:45,52.334789
104,21.033319,9074,2024-02-13 19:51:25,52.334835
104,21.033281,9074,2024-02-13 19:46:50,52.334846
104,21.030935,9074,2024-02-13 20:21:52,52.293518
104,21.033253,9074,2024-02-13 19:39:44,52.334858
104,21.03005,9074,2024-02-13 19:26:50,52.300549
104,21.033279,9074,2024-02-13 19:47:03,52.33485
104,21.032707,9074,2024-02-13 20:27:36,52.295094
104,21.033356,9074,2024-02-13 20:55:00,52.334843
104,21.029678,9074,2024-02-13 20:25:35,52.293537
104,21.039579,9074,2024-02-13 19:30:54,52.310497
104,21.031302,9074,2024-02-13 20:39:25,52.327911
104,21.030386,9074,2024-02-13 19:29:18,52.307018
104,21.032753,9074,2024-02-13 20:06:33,52.295155
104,21.030914,9074,2024-02-13 20:11:57,52.293568
104,21.033268,9074,2024-02-13 19:46:25,52.33485
104,21.033262,9074,2024-02-13 19:39:24,52.334858
104,21.033331,9074,2024-02-13 20:48:20,52.334797
104,21.030916,9074,2024-02-13 20:18:20,52.293526
104,21.033335,9074,2024-02-13 20:54:15,52.334812
104,21.033287,9074,2024-02-13 19:36:56,52.334862
104,21.031954,9074,2024-02-13 19:21:36,52.29335
104,21.033644,9074,2024-02-13 19:29:27,52.30743
104,21.033333,9074,2024-02-13 20:48:50,52.334789
104,21.033297,9074,2024-02-13 20:41:20,52.334797
104,21.033306,9074,2024-02-13 19:51:55,52.334839
104,21.033342,9074,2024-02-13 20:54:25,52.334808
104,21.033392,9074,2024-02-13 20:55:35,52.334843
104,21.033278,9074,2024-02-13 19:44:05,52.334866
104,21.031948,9074,2024-02-13 19:21:48,52.29335
104,21.033388,9074,2024-02-13 20:43:45,52.334816
104,21.033297,9074,2024-02-13 19:45:50,52.334843
104,21.033337,9074,2024-02-13 20:53:30,52.334824
104,21.033325,9074,2024-02-13 19:48:55,52.334827
104,21.033279,9074,2024-02-13 19:45:15,52.334846
104,21.034904,9074,2024-02-13 19:57:51,52.317711
104,21.033339,9074,2024-02-13 20:53:09,52.334816
104,21.030935,9074,2024-02-13 20:23:44,52.293491
104,21.031635,9074,2024-02-13 19:35:26,52.326435
104,21.032341,9074,2024-02-13 20:40:19,52.330658
104,21.032976,9074,2024-02-13 19:24:10,52.296505
104,21.033308,9074,2024-02-13 20:50:44,52.334747
104,21.030943,9074,2024-02-13 20:22:48,52.293518
104,21.030907,9074,2024-02-13 20:11:32,52.29356
104,21.033325,9074,2024-02-13 20:42:06,52.334805
104,21.031118,9074,2024-02-13 20:10:06,52.293522
104,21.030909,9074,2024-02-13 20:20:34,52.29353
104,21.03005,9074,2024-02-13 19:26:47,52.300549
104,21.0333,9074,2024-02-13 20:50:09,52.334763
104,21.02923,9074,2024-02-13 20:04:18,52.300278
104,21.03857,9074,2024-02-13 19:59:21,52.313332
104,21.033295,9074,2024-02-13 20:46:35,52.334793
104,21.03286,9074,2024-02-13 20:29:08,52.298786
104,21.030943,9074,2024-02-13 20:24:04,52.293522
104,21.03743,9074,2024-02-13 20:33:40,52.307854
104,21.033323,9074,2024-02-13 20:48:40,52.334789
104,21.033346,9074,2024-02-13 20:51:39,52.334789
104,21.030275,9074,2024-02-13 19:21:05,52.293388
104,21.031134,9074,2024-02-13 20:07:49,52.293507
104,21.033335,9074,2024-02-13 20:42:39,52.334805
104,21.030449,9074,2024-02-13 20:02:18,52.306988
104,21.035954,9074,2024-02-13 19:29:48,52.307728
104,21.037373,9074,2024-02-13 19:58:36,52.316376
104,21.037781,9074,2024-02-13 19:58:51,52.31535
104,21.031981,9074,2024-02-13 20:26:28,52.293297
104,21.033323,9074,2024-02-13 20:45:39,52.334793
104,21.032967,9074,2024-02-13 20:01:58,52.307316
104,21.033276,9074,2024-02-13 19:44:40,52.334854
104,21.03113,9074,2024-02-13 20:08:00,52.293518
104,21.038504,9074,2024-02-13 20:35:06,52.313141
104,21.032442,9074,2024-02-13 19:33:56,52.318787
104,21.030907,9074,2024-02-13 20:14:03,52.293552
104,21.029268,9074,2024-02-13 20:30:27,52.300297
104,21.02952,9074,2024-02-13 20:03:53,52.301647
104,21.033337,9074,2024-02-13 20:45:30,52.334801
104,21.031107,9074,2024-02-13 20:10:26,52.293514
104,21.03339,9074,2024-02-13 20:56:31,52.334816
